episode,reinforce_no_baseline,reinforce_no_baseline_x_delta,reinforce_baseline_10.0,reinforce_baseline_10.0_x_delta,reinforce_baseline_20.0,reinforce_baseline_20.0_x_delta,reinforce_baseline_50.0,reinforce_baseline_50.0_x_delta,actor_critic,actor_critic_x_delta
154,33.973333096185954,-0.03142427757231687,112.09621532486896,0.2186906007365401,140.1319668954049,0.21947608858063555,148.04306641770006,0.5379744487629415,55.739342871325185,0.17462290032495636
155,17.627560606002763,-0.0025924328346255843,89.11935733254187,0.22632845783864905,150.28246370738904,0.2288633299040912,172.52365997546605,0.5982329812798252,53.84463666839724,0.1674494464746575
156,20.027108063391474,-0.007313441925592195,99.07745446758607,0.22620313751833734,170.34851862830328,0.22178170564702357,159.01116792068217,0.5937982911689546,56.54376685345426,0.1730773363595212
157,14.245267098631318,-0.005735408973965201,87.48274916296779,0.2371206292957925,171.25973596562653,0.23710917590345626,170.40824185574235,0.5971391376609945,49.909267672848415,0.1439620151172616
158,45.87491771338966,0.02387889811886035,109.4568518512892,0.22947102212957318,179.0739899779828,0.22778115600988968,186.3424951575458,0.6288983430600644,52.504536277759186,0.15670586061229796
159,31.069790828457297,0.0171175413827167,102.80271628565532,0.2320993075500287,176.64030389947115,0.23226696759561075,195.56452909499262,0.6787867847285152,50.9714674144419,0.15246373324921283
160,26.514543800541173,0.004651790920801264,112.13861578970572,0.22700295815701665,161.3403088059486,0.22959602330689471,192.403186745903,0.6534891480218661,56.58430123811632,0.17340495198485603
161,19.471413102407947,0.004164045147098651,99.69455211013754,0.22320359820701277,174.8565723727479,0.2260054220520132,183.75938053925026,0.6242053092580784,61.45861657305711,0.19642355235689113
162,35.62259591896047,-0.010220749263230192,127.47245703226392,0.23002186675882824,168.15139520951297,0.22817590096252716,154.4592040749628,0.5334368627432491,53.73813825555173,0.16659890754616483
163,67.71267505640908,0.047021996674150315,129.8819648083897,0.2173662230314028,160.11965761340068,0.21189653819945684,179.89649921525157,0.6092777972965747,44.41558708918396,0.15581985161879092
164,77.19617210211771,-0.052640222507284895,125.01148081083943,0.2183208538471737,161.08068388897178,0.21955434827280032,64.84333670034643,0.21551649132844894,64.23453620064709,0.21063551353124393
165,49.53567457492377,0.04521667551002706,123.20545973874336,0.21977430098733927,167.7245166164601,0.22485337984177592,161.63920571032514,0.5669521880762864,46.91220143511165,0.16787862050122174
166,55.30280541350439,0.05945878310410128,127.63806180138778,0.22333439158212257,134.06258717560968,0.22678244105912848,164.47044731748792,0.6214786438046052,65.2222718903464,0.23457311247876636
167,74.94213092495764,0.11277878798880277,135.95025669813063,0.23396344906043304,145.8958462137598,0.2336756278338577,177.44539698191284,0.5817780864540585,87.1141503073026,0.31386009402660464
168,114.21498661197634,0.14771271293174532,152.6579725136212,0.21610733241228294,141.12496630598665,0.21947051314747829,164.41380000743538,0.5253688150575384,111.89208215729381,0.41632218944414323
169,161.8624972776408,0.3295170157281835,130.54217412615347,0.22264736987118114,137.28606721021077,0.22863000544749437,169.38455335143027,0.5412660264112807,89.23908736922137,0.3229206043874258
170,129.52120084163744,0.3021369307372725,160.51058346070033,0.23105295330724573,138.65653440615637,0.23161834214568958,170.60399388405872,0.5190399664456998,75.2383529169524,0.27480099653717993
171,286.66759428090637,0.9608009366794261,168.48684041983367,0.23106678872922906,141.41817031616674,0.22976345695072073,164.9867028161004,0.5139287937791467,86.38441074169175,0.31608715486148947
172,287.11710403918886,0.9644707079028811,189.81867682899116,0.22619996053799654,116.18771150479284,0.2273745997207614,173.6349650506714,0.5112738707359143,55.75000801307619,0.1986851063943434
173,274.16644063035125,0.9804406581299673,215.69043783268742,0.23370944682958983,139.70027476402925,0.23998645197842933,181.67475413271055,0.5995984711558231,52.335245425677705,0.18732851189833
174,235.66553504587122,0.7763355363741641,187.77787309900236,0.22582279627540183,118.59759798546892,0.2307660239083181,160.32854380680712,0.5245870430795027,102.49493740653917,0.37310018720054017
175,261.1256286176574,0.9161704395791139,271.9218880882027,0.22891601477031892,127.29993163809894,0.2284988845832917,158.0476252766444,0.4265540942226997,73.90216048485486,0.2640990639272095
176,211.32664953182174,0.7571073722675675,244.7030192656124,0.21853125563208617,113.86252320383461,0.22472766137397115,163.57067336007728,0.5186438819796857,66.1505029507176,0.23403544124642692
177,214.40103008340267,0.7897157689226839,326.4486252448652,0.21839252055366212,108.57008762399781,0.2222935679944699,161.41376886323013,0.5412592188513219,118.4990585346034,0.44536198168167324
178,132.4067266677067,0.38904850990299006,331.4509707857286,0.22650021515744162,111.80216240694538,0.2241733766004578,157.27291031482133,0.4521762912990508,128.92405054803484,0.48091528483262
179,236.78147274983792,0.7853287610531541,356.9757481783507,0.22334629901208697,129.22437241632363,0.2279582809072035,143.77950890374188,0.4640054878530507,60.41058364088386,0.2200306875711321
180,173.32128461469878,0.6127227975679775,299.76271130418655,0.22035229401968787,112.9045024704635,0.22507221145606043,137.13710223342315,0.37889986360369776,86.7520672903534,0.2950182794406622
181,91.55414233922782,0.23777912989042752,317.3344784953192,0.2253193162266374,105.3638523600764,0.2285664071755939,138.8943012194101,0.3929375129590542,59.02873920797444,0.18500434144871516
182,195.54543414122568,0.6707940602689354,204.1146656350836,0.220970622091091,110.81498878367617,0.2243142784525456,129.46167605253038,0.38935316730753416,123.44815420785815,0.4610913581354831
183,205.7367216665666,0.8002103393773399,170.69142760881113,0.22473710695905033,107.82429374740407,0.22427452695448244,129.07486544845148,0.37030919289665576,67.13671724765739,0.21795838283675834
184,236.86797532006395,0.8258652204472456,154.4081313480081,0.2141765385655899,16.715255436574218,-0.0019072925746060117,126.0120997942063,0.37769127627227533,62.31079049120291,0.22726703166659218
185,210.93422110578433,0.7300950659959333,138.50524815681501,0.2225599351980629,11.661477962543975,-0.002458803802089608,134.0206747243279,0.3939077414664221,122.5693932490126,0.453922250847638
186,232.6510333279784,0.8959113323567832,111.6391109539055,0.2309352726123997,89.07694333488385,0.2338901992631469,114.63394445258344,0.31858146936082543,65.04316902092413,0.2092106619246256
187,245.11885319330335,0.9557682390474513,119.01222395337821,0.22612507673940654,80.42521869319657,0.2284983481860144,117.06195564062413,0.3460146190191122,57.564871388150735,0.20522574152718762
188,237.22733628129424,0.9006040720519594,101.03613350113243,0.23391778471247435,93.05348713748917,0.23379103996795528,111.21927126230473,0.30725972834314313,65.67799358665135,0.21428225994961939
189,225.17175263324495,0.939717152137051,110.16713900841673,0.22714241789542797,75.59436280382243,0.2297269719439003,105.58617453312331,0.278154754072146,112.91398654300275,0.4086599128098725
190,217.87495619191404,0.857415349175586,98.7221455698281,0.23135267166159088,80.06565112690235,0.23363420758852207,107.70068516922792,0.27912358673292814,84.85840643732567,0.30383804949608
191,211.21822059269857,0.8600379540230524,96.0728161306165,0.22609652262861127,83.63555815259546,0.2302332047894741,120.60951868237608,0.3344876719847962,49.70613525176366,0.15827062716200507
192,218.40402359155672,0.9015752704613896,98.32573513331279,0.2281998073074233,82.61737234403145,0.23007673905002693,104.94715456274547,0.2730307749350387,122.58182103597566,0.4461007836770572
193,217.8174899313302,0.817060920360447,93.5310161310813,0.22967197294360894,75.23988233978532,0.22692543607195076,138.45697540861562,0.44535270394279125,96.14424381000075,0.34632643295337956
194,225.30946808723135,0.9408405191986977,87.59268978542316,0.23009729935028003,77.72192052351363,0.23081904517832819,138.74607601063929,0.4476759337620324,98.9079397041809,0.3604601322708222
195,246.68489884429232,0.8645748511356559,87.64856914114895,0.222511995506282,79.66075493294638,0.23031070860343292,125.26758223754717,0.41968554852537737,73.03346624426223,0.265120995774601
196,238.60153742216716,0.9035495729884059,98.41655380507484,0.23687755731742974,77.74925969507277,0.23901410449234473,128.98331132441302,0.42543342884489266,90.87580346433201,0.32809203874523457
197,224.78565887427058,0.8728576174878856,78.15623366106162,0.22634622945695015,75.0337820491566,0.22528757983189718,147.47827889430977,0.509617749383963,103.36725210394893,0.37219359346123027
198,217.46393392007465,0.9179164287370774,82.55341582853099,0.22957123893026501,72.60773026201129,0.22182103832888603,140.7471130915792,0.4876373838919885,77.37792596772483,0.2839002596542971
199,219.16120884251188,0.8996667633628522,80.70312303560213,0.23082728027862193,74.41302593772471,0.22829620655575267,110.56236739982491,0.35789697941504495,75.3173996881226,0.2754534900369479
200,213.69069014834767,0.8877114289359573,85.56821651923931,0.22181421482946692,74.83707794327954,0.2236743281017477,109.46021457002243,0.35700161864071545,78.53157359000498,0.28519425028486667
201,226.07393796807656,0.923009238613854,77.42500194089546,0.2284722994684326,72.82831755760523,0.2235459200060537,40.312450382680616,0.11509495887161038,58.84726085885167,0.20749029183068285
202,232.552994141239,0.9668824769660477,74.34768968833644,0.22775571554479268,74.76917664174002,0.23116610603743867,130.07258500125172,0.44215591061704657,55.088658076014156,0.1934077644745988
203,236.28860468293706,0.9728150035830717,74.75286983813518,0.2310558604232211,74.61807698277185,0.22990838531999208,44.98704421673603,0.1364796822422653,79.27774822715554,0.259280216248801
204,139.90922812880174,0.5129658047858157,73.07200039858382,0.22551828217655512,74.83937441521165,0.23170324323886837,130.41481060424343,0.4448751776773846,73.57909675863884,0.2376373166582984
205,166.99723931943754,0.641901403244446,73.25653690544308,0.22704351013116383,71.23255133050935,0.21880256737281936,133.16073232581329,0.4588641129333263,74.2983233856567,0.22738031975413003
206,70.0020459095361,0.20102762985716036,71.11821427293458,0.21791424673428833,73.27974707675284,0.2272093853168732,129.04562376934328,0.44186022516489376,48.061706589158575,0.1531498233179745
207,43.16493680674889,0.09004457824095555,73.27140710886914,0.22715986310073516,71.58608042593275,0.22162477433550132,143.6051124145065,0.49457473972056276,43.84912224848769,0.13541105388321092
208,123.7422508879423,0.44747328087482435,69.72214298974359,0.21469515420618723,69.53818578375983,0.21321102374947945,38.703436316502845,0.10216750302134162,49.31692901550273,0.1552159449261459
209,60.80259934477344,0.15933335139309032,69.39264614865769,0.21207233042125623,69.55480383739436,0.2133408875873538,161.419490217757,0.5333271004587159,49.468730122476316,0.15639354235195713
210,44.444376102964696,0.0923091945746788,73.12073156431751,0.22593702876499788,70.18953978498499,0.2184064760271487,33.64018813681861,0.07760215741350342,45.251455359923746,0.1386397353152268
211,63.57794358482023,0.1735641878730504,68.46825139005776,0.2126252869402404,63.320370148188246,0.19537222340016666,149.90565173837206,0.4891288661029067,45.98207445163214,0.1444860393291062
212,35.56089675392289,0.06113514843476448,71.81534131529291,0.223439033292958,63.5470330494683,0.19718784277251644,149.66256287550348,0.471184803068115,45.666504691158806,0.1419790205386088
213,44.93703368019186,0.09625551691429787,66.3365395513566,0.20360000786860122,61.45515232114097,0.18846737686571285,144.68191280690124,0.45525341811683107,48.05712754151755,0.15309450961665583
214,40.71277086889891,0.07839889589215498,67.91199994381077,0.2081993710314279,63.34023973892829,0.19553417224873715,144.91743861142066,0.4571294602196429,50.370139745537415,0.16363789895299244
215,46.226228762256056,0.09859992593087324,66.19485110210664,0.2024504870299725,59.6188902508697,0.18171759208447222,143.99500441883598,0.42593738072002674,47.42101779202445,0.14802285124236939
216,54.4103939262027,0.11618715263604677,68.39378937083832,0.21208618908551152,61.792642135211025,0.19112170622307603,152.35827792609044,0.47680178989317445,44.049597688032904,0.13702077858220513
217,38.77164290171958,0.06287374436045469,66.67247551284231,0.20625695165904348,56.76353736035633,0.17488566209734344,141.63833144001006,0.4229865713065338,64.89689808434241,0.2080797355761523
218,41.34205818064289,0.07545493167362816,66.63449723781909,0.20595478645243384,58.11570220929535,0.17770357271434079,146.6736513766876,0.4632268931633876,46.16379019444743,0.1459427875084527
219,57.64133696063155,0.12610603885331104,63.17667793863893,0.19424313506649987,56.803768425068085,0.17515504712169042,140.06801475855968,0.434353916948101,48.441803632530664,0.1561723929455526
220,57.43767714106844,0.11645400871752153,63.35830257074942,0.19565302623120223,56.879988564253175,0.17577522632217663,147.45072729193902,0.4614783803033618,50.62264273035804,0.1656579584055169
221,30.000797805033464,0.040568948960958605,63.08937348396467,0.19355442096955672,58.560830454252375,0.1812543550483562,141.94629883624367,0.43342498717127315,61.14509967648957,0.18601868453693196
222,32.058079360776375,0.04907284708542214,65.52216507122506,0.20501080972843083,58.7935539080987,0.18310435023680494,146.06152648437515,0.47429994182876634,65.55697349731162,0.23727451394780735
223,23.706510618545984,0.022146241854495808,60.15286227115596,0.18601162279388145,56.745987436706066,0.17470111388917167,145.944941873428,0.4574732337522255,76.8085054467777,0.2475384587429838
224,27.051095224158736,0.03293947875703793,59.986897175413866,0.1846752362831633,58.49599147738952,0.1807046811019531,141.24561107334415,0.4517637511260445,68.94018450400671,0.216457431133067
225,56.45785169348232,0.14053611693836152,59.9909245581915,0.1847001644403856,50.67182770677802,0.15803517861719105,135.63088582739795,0.4147880647857637,71.02266381674863,0.21717702205513784
226,37.49620598813392,0.06864069499369437,55.15916395051397,0.17005657656535442,50.15323246926051,0.15391200286245196,143.04921678382894,0.4421951637941,56.65261786329585,0.20594102119730626
227,27.009370775978013,0.03261897511895693,56.91867803853523,0.1760884541144188,53.70473971111978,0.16637357570325564,146.7107452058988,0.46349904530731556,76.5280255549638,0.24529561909921058
228,44.65624374338987,0.09401100001692786,58.83571875052032,0.18345807741390688,50.27470387014393,0.15485189517471348,152.56205063876968,0.5183224720447431,71.75817810127023,0.23106880070280117
229,30.403466542100944,0.04379855159454376,53.88318271446095,0.16774765717505355,43.84110299923225,0.14327128530042998,154.94041091344593,0.5294287495916548,57.82217770735166,0.2073168963692778
230,28.54547004844551,0.036916530445242304,53.77915827685284,0.16690152703330405,46.28390844825941,0.14685473832353263,159.09736197852442,0.5067909999408213,66.8909630904445,0.2399682237169337
231,23.722673339069917,0.022275217389591827,54.08336634538575,0.1694005441587768,50.395017995792614,0.15582144694676384,165.91181132592166,0.5533523887492342,48.603110524359785,0.1734461164984977
232,28.538933175822454,0.03686795115677796,55.711354726225245,0.17443404260754672,45.33408378122562,0.14725359138093896,157.53288774081886,0.5501026690633153,47.966095681205566,0.16834996611416475
233,26.899300251436685,0.03173239020500544,50.96984861072516,0.1604440383460216,47.6620525383824,0.1498610635222387,150.13342783807818,0.5068774352759604,69.45674996423564,0.2525137998409145
234,39.08914272860067,0.07342592362812177,52.47185258714368,0.16450803767140784,50.522780763920785,0.15684327266165934,135.81735143424655,0.4641677363187145,55.41520927622176,0.19603213564890676
235,25.475277131101596,0.028306825843978787,49.52347348940345,0.15682888250064642,50.67672134816993,0.15804777426627067,156.80394744927816,0.544312374859423,48.821511306714264,0.17517873357734087
236,26.959887747060755,0.03220329394731118,46.646367472468505,0.14977286775826357,54.099641534123734,0.16950038350704444,137.47162968701144,0.4774439296793953,58.57115040030147,0.21329168903081142
237,23.90955458997537,0.02376417111769121,44.19917076001685,0.14616187133488023,58.76501060076696,0.18285585322158676,131.4118042979105,0.4528862503508436,54.87138864101253,0.19967267139349623
238,14.66603458315415,-0.002337823054768035,42.61012910861793,0.14145081736906553,56.98829846497576,0.17665294995849937,114.23359108214284,0.3792641281284257,55.64049254592008,0.19783825239815292
239,25.09355992426161,0.025262040417805057,42.78650382571021,0.1428609916747888,61.773630871900984,0.1909870233126408,99.26095122758434,0.33130999557049157,51.76989757988201,0.18281714339998134
240,26.971329672344698,0.03228552045447168,39.85457778527821,0.13535832922573762,65.30252662933731,0.20325797921282954,106.97649225784063,0.3531254358482932,53.956201599781146,0.1923368582435006
241,25.35235204674306,0.02730358859741707,38.91269980719837,0.1358221620257022,66.51123129047936,0.20495793712154906,88.47026887803364,0.3008070271667709,54.748739552615014,0.1986874995374515
242,17.591940077318966,0.0051282216550049605,40.22954826980979,0.1383720793500067,70.19721848048665,0.21844292009082605,78.92907688288386,0.27239215983045084,60.8501743139707,0.2235602405620281
243,23.754907152432743,0.022526849208979138,38.78319687339845,0.13478493404175307,71.76487029511927,0.2230366682764051,95.53955910564298,0.3254909580784505,62.49069661869282,0.2287057223884006
244,8.60235173439317,-0.010965180133872583,37.06378387106678,0.12901292842779327,31.496461011130734,0.04456628785863813,94.48803384075785,0.3171104122570534,48.81634119633737,0.17515553965981026
245,32.166006545767345,0.04992628232944142,40.41161665278391,0.13984493322227132,74.85612706877605,0.23180894557299744,137.97716602077924,0.47345940121577873,46.079502305059144,0.16122531682990796
246,22.059030297882945,0.016916636690200073,40.28161264509812,0.138804901160785,74.62120124501637,0.2299815202565711,107.98701696917196,0.3532040683419527,55.287978887307254,0.19500800073232347
247,22.15902741596264,0.017735942008746657,39.008493160815604,0.13659594528652488,69.44858562803549,0.2124966567001567,75.36983870827048,0.25985537644854295,60.417004151488456,0.22008779014130536
248,22.314600674685085,0.018981106113880823,39.08331999058197,0.1371945599246558,74.72421287595569,0.2307488800630044,107.14730074089394,0.3544643668131532,52.64100659876148,0.18979863344805067
249,25.611930478705734,0.029390241141428707,37.05792771685277,0.12896742173482215,75.60204285261914,0.229826453344177,80.06242192312317,0.27351318306320804,61.94394053670983,0.2243272745607075
250,12.059724678606436,-0.007218480096096632,36.97772753343885,0.1283191909206633,72.48336497509176,0.2208204511708971,99.47512424477196,0.33306172685307334,54.63300292641278,0.19773881785634004
251,23.832268852512083,0.023151652273496352,38.5871838955487,0.13322547116438963,74.07515248368195,0.22555288848861138,105.48040369224917,0.3491234316788013,61.40719071322398,0.22005955091140414
252,16.0926951627929,0.0011095160695703855,40.27174995015285,0.13872599960122278,97.21643856602884,0.33091809204912,123.76700471910563,0.4156367902800818,55.74456976281594,0.19867158322421638
253,8.649662088553752,-0.010583144600545207,38.852564733355145,0.13534851786684118,75.8407803796617,0.2237381421023112,91.67825389942821,0.3105488168494936,55.87748087274827,0.19974673590563127
254,16.563255758501363,0.004853159383593173,37.19320776964985,0.13004966215719882,78.56906161187199,0.22964337513527122,96.99622105961117,0.3291525893806673,62.422626859267915,0.22815752530352568
255,13.899571534428302,-0.0004965194279884968,39.03031327223902,0.13677050617791212,78.67257807883095,0.23044498168917302,115.93786847555485,0.38489969680308067,65.80721755069774,0.239251679732822
256,21.121612872125443,0.017401942487730505,39.23433898266827,0.13840271186134612,77.60608111573082,0.22990759678847136,135.20763463655257,0.46730471938635054,70.57899245943709,0.2614871031696069
257,20.89567761296526,0.015613182416478449,40.37791166854271,0.13957529334834165,79.87766057550748,0.23212328471850072,130.76752320282247,0.4397358472493954,64.61351160018002,0.22972336799751553
258,16.639598128595313,0.005486697159118331,38.66378237498852,0.1338382589999082,57.51412507867026,0.14090431812780757,135.98012267897454,0.45750336209280706,61.46473456241752,0.22050471029870233
259,13.573164320357193,-0.0031064110774394076,38.6159517446203,0.13345561395696237,79.85384308876276,0.25588287388528813,131.58150342581467,0.4302496905668416,69.31402369316112,0.25134742588962644
260,19.52737651357299,0.01264078148915334,38.81325413615651,0.13503403308925208,79.81232049119191,0.23956417458245868,122.61084981518495,0.3744714430508222,76.74688965973696,0.27892299136046095
261,9.798099097649,-0.009407116262120067,38.749386120028035,0.13452308896022433,73.28321182388693,0.21923685301356538,132.53288244117036,0.4299250284567459,61.62032785281045,0.22173836908026556
262,24.28722656543478,0.026770334534281442,38.96457030741465,0.13624456245931713,69.94970378810851,0.20853245596175893,117.26611071716859,0.3476579277581467,64.67914126090268,0.23024212293275662
263,18.073159634611514,0.008968089847735627,38.34819116802271,0.13131312656746355,75.81356389768004,0.23149466065463054,128.962266346857,0.40136560250222714,71.41453756264316,0.21231090622071164
264,12.740542142452837,-0.0017784608836011893,38.679977779454894,0.13396419205146565,73.23307076035816,0.22683095660296124,116.76143394804927,0.34360231997878804,60.809399108679976,0.2152504032728822
265,18.43348649746706,0.011852835886520554,40.68935436666063,0.1420563732938808,74.88231268411722,0.23204224854325015,117.1984939557303,0.3471950790395652,45.972264775030084,0.15236492120545916
266,13.923680229994805,-0.0002974692871320166,39.97775439188965,0.13636257007392943,73.0117655119671,0.2250704271867858,101.6804696961355,0.25484348359371145,71.02446027436402,0.201222248885357
267,21.10703634765559,0.01730621046088643,38.45772117370629,0.13217287932350338,69.60351973222214,0.21374034150874766,111.52798753872857,0.3177436039288317,67.40831235042204,0.20418339752507123
268,10.311943885813841,-0.005255951949988302,37.0256761255394,0.12867966449271084,69.39570196322217,0.21208471447210414,111.39488666138867,0.31665284857637227,73.70055687402031,0.24655093143449947
269,10.082523756608092,-0.007091457532050419,41.369323624899685,0.13950148401872875,73.06269862270314,0.2254339883003203,113.30014096131815,0.3079719360592281,57.60781998611194,0.11775202476316313
270,11.610928453570184,-0.0028529387702498857,38.53058262926667,0.13274840668347113,69.73467317662535,0.21477536422998886,106.83170752042835,0.2961251650557763,62.53739800088913,0.18915103149742366
271,11.251759181814787,-0.0057312779859113845,40.85414267950425,0.1353355265373523,71.29770045792719,0.21932793530747577,106.41129784373838,0.29272749039494206,78.65473753094064,0.19042184106631155
272,12.553703044500859,-0.003277881035114057,23.78827461452038,0.046687621351778584,69.53369934712377,0.21316486238181812,114.31272521385002,0.3240469892050781,71.75734825702514,0.24692774823538505
273,15.495438673504239,0.004295081306521473,40.14153756936806,0.1296010875947012,71.2818032235726,0.2192231917855136,106.02842413817119,0.2817798431652605,67.4252453362027,0.20429191196845306
274,15.335823886369807,0.0030311282155922456,24.698888755937734,0.0459690018817609,74.64468252203449,0.23014424687747825,114.44301296440953,0.32510124288687653,68.23832799576921,0.19488970188897498
275,11.59199443622786,-0.002992766288093063,18.984734529402264,0.024222481816501683,67.82106204177947,0.2074321238938976,115.75746106750245,0.3436075131307029,29.8310500749679,0.02320678151061663
276,12.887483830867843,-0.0006077944283593593,16.34615226949694,0.011073581039543322,69.83622515029033,0.2156126008887545,116.35361667854107,0.3403774505143577,105.58470746853824,0.38191000997375446
277,20.1783749978424,0.017830377107525545,15.01734053079293,0.00844195879681952,67.92961572325254,0.20835331267452437,132.2356671413789,0.41955525155401974,45.13712560371926,0.14568024733005921
278,16.94193680029145,0.007902971290988223,10.003060313319905,-0.007728112336351546,66.40137719846501,0.20407363226896405,120.6114240106369,0.36645163552381566,72.63943217709487,0.22203237276004353
279,14.225191171621239,0.0021143016107476043,13.33302931115897,0.0029299000280596016,70.35458271596904,0.2197303767565151,139.56049879389275,0.44625281372493636,52.15455341481183,0.16186985442630558
280,11.40596050926503,-0.004513225571913988,43.29239448160349,0.11490909175351605,70.20375015442266,0.21854121107615593,136.3548059583911,0.40466112432194457,61.99252177872259,0.20071563438622153
281,24.49727283244401,0.02844284157984018,15.029295901990361,0.008497118264964638,64.83957052286904,0.19955312950964305,134.96249822355662,0.44139644444094883,129.05455412774015,0.338266291310686
282,15.574345849499128,0.004942621002078233,43.62537811111371,0.14151820454684583,63.14955973285443,0.19402542772817652,145.37776005089287,0.4927940015516283,112.07206194139204,0.218290861791665
283,19.94306021151081,0.015947059941064174,10.543369767157598,-0.011388482713950782,63.139952493724365,0.19393811100242242,150.00819726204335,0.497923622247653,126.5241123330954,0.06265192664938216
284,17.29870387285388,0.010750708714917238,38.094322269084934,0.0972570868587723,63.711146607493,0.19850603075674894,111.6787453437131,0.3588123994982095,217.8345039134923,0.23455666462493102
285,18.47568737506251,0.012198474191616408,46.74230737426786,0.150527647928469,61.83065807407754,0.19144505528971817,142.22954484002952,0.48354936094611206,343.52958847209004,0.29846638229530426
286,17.160391609199927,0.009644128250186346,45.44915084095263,0.14813424691450314,60.394205414820206,0.18796080019035738,123.47627607503539,0.413322574143649,629.993417091231,0.2757257595175163
287,17.08227820285829,0.009034227476809174,21.30531795902039,0.026788477144796454,60.11945580627753,0.18572283170717815,127.28454026240752,0.42790102659945817,1007.9266115219042,0.08324103371574548
288,14.442257001404553,0.003862636383093111,47.45641532021557,0.15622160749767583,63.98084056464367,0.2006524052136368,139.99481388714537,0.4817074472372228,1006.9614372804989,0.07548546500796366
289,38.233953420877704,0.07451518317604262,43.48547173614034,0.14042687837558812,59.80420774238014,0.1832054660219116,143.7848139437129,0.496077665392629,996.5632589099916,-0.007561128637389039
290,28.396322010072563,0.04368916475131109,44.1698513454935,0.1378998866926361,62.091784811622375,0.19356961876588244,119.28281540500234,0.39572275536244034,1000.7989303191712,0.026287322319831826
291,15.838495373569776,0.007053446303072378,41.38087093846749,0.13155440020026765,62.099410607518735,0.19359669306327484,113.41253189985433,0.37273073286950414,993.3164066471793,-0.033566318911769824
292,29.70379538566214,0.04618446284916733,46.959375057397075,0.1522406582922759,62.01075673598115,0.19286176524878051,112.95658116862263,0.36905866709495283,996.0102343207793,-0.012272884381619782
293,31.71938788040566,0.05430721423404115,45.22978014358463,0.14639096597167509,61.80557644373508,0.1912338626637722,109.49293300819221,0.35731758251570284,1000.2589097399772,0.02177305446343234
294,29.875600607097823,0.04756132714415135,46.82129053816902,0.1511299003408517,63.37229483999158,0.19574968813620783,113.05910920868726,0.36992398981177094,1009.781230086097,0.09828910772590763
295,20.382693506627223,0.019458676697961017,42.99462505330701,0.13649606873337894,60.23436862454707,0.18665115510256255,105.65375585555336,0.35057994448274765,1007.1341436004549,0.07680099878399156
296,23.295179931747217,0.026824583441633354,44.70305340811551,0.14218102072309977,63.78132829938071,0.19909072786217813,110.87701855875278,0.3603957781735438,1026.338276535969,0.23062757262978487
297,14.436301815389974,0.003786311472887849,44.38150808805889,0.13956594556670712,63.78834784713724,0.19911959765365422,129.1183370718813,0.4345470189131545,1022.195109903644,0.19750277882155373
298,21.609331281860058,0.02129214332929756,43.93618528356517,0.1360464128963443,61.85602830430304,0.1916448934666662,127.14969893490034,0.4268240537308656,778.5318611187873,0.2512015033692815
299,18.472690362665332,0.012173670650269797,45.852717634614265,0.1433690730223334,63.5282111917127,0.1970573078675181,123.15232533002799,0.4107079882584335,545.465644812979,0.23775874969798497
300,25.06931786045818,0.033001242144377135,46.77397943933592,0.1507491795345771,62.07322214664624,0.19339269062913292,118.48631186871108,0.3893953129981657,574.4407390420421,0.2384605539159638
